2,940960E+2	9,665522E-3
2,940944E+2	9,590702E-3
2,940844E+2	9,616423E-3
2,940761E+2	9,692073E-3
2,940830E+2	9,793172E-3
2,940851E+2	9,855567E-3
2,940953E+2	9,844452E-3
2,940929E+2	9,826735E-3
2,940800E+2	9,865519E-3
2,940767E+2	9,855412E-3
2,940782E+2	9,837887E-3
2,940837E+2	9,905942E-3
2,940919E+2	9,893172E-3
2,940911E+2	9,778036E-3
2,940831E+2	9,661413E-3
2,940744E+2	9,338406E-3
2,940771E+2	6,919391E-3
2,940895E+2	-7,098451E-4
2,940871E+2	-1,010368E-2
2,940676E+2	-1,231285E-2
2,940002E+2	1,889664E-2
2,938112E+2	1,415543E-2
2,934672E+2	1,066515E-2
2,929845E+2	9,947681E-3
2,924081E+2	9,924586E-3
2,918303E+2	1,002342E-2
2,911833E+2	1,019877E-2
2,905035E+2	1,040878E-2
2,898595E+2	1,060079E-2
2,891903E+2	1,082084E-2
2,884818E+2	1,101485E-2
2,877648E+2	1,122661E-2
2,870536E+2	1,146789E-2
2,863359E+2	1,161821E-2
2,855992E+2	1,180994E-2
2,848776E+2	1,202595E-2
2,841242E+2	1,225304E-2
2,833881E+2	1,240922E-2
2,826110E+2	1,260108E-2
2,818579E+2	1,281976E-2
2,811039E+2	1,297881E-2
2,803207E+2	1,321340E-2
2,795826E+2	1,335968E-2
2,787991E+2	1,350957E-2
2,780281E+2	1,361147E-2
2,772584E+2	1,367119E-2
2,764879E+2	1,378472E-2
2,757322E+2	1,373460E-2
2,750102E+2	1,359691E-2
2,742973E+2	1,354693E-2
2,735503E+2	1,333227E-2
2,728174E+2	1,319830E-2
2,721345E+2	1,307897E-2
2,714686E+2	1,292069E-2
2,707658E+2	1,274336E-2
2,701013E+2	1,257929E-2
2,693801E+2	1,232506E-2
2,686755E+2	1,212977E-2
2,679869E+2	1,185467E-2
2,672757E+2	1,158084E-2
2,665830E+2	1,128360E-2
2,658660E+2	1,095778E-2
2,651404E+2	1,063785E-2
2,644159E+2	1,021194E-2
2,636985E+2	9,836054E-3
2,629987E+2	9,492272E-3
2,622765E+2	9,043206E-3
2,615826E+2	8,684844E-3
2,608639E+2	8,345446E-3
2,601339E+2	8,008110E-3
2,594208E+2	7,643190E-3
2,587475E+2	7,235232E-3
2,580802E+2	6,781664E-3
2,573638E+2	6,282510E-3
2,566575E+2	5,890376E-3
2,559906E+2	5,457901E-3
2,552825E+2	5,011532E-3
2,546230E+2	4,623389E-3
2,539641E+2	4,221693E-3
2,532769E+2	3,867248E-3
2,526115E+2	3,416757E-3
2,519139E+2	3,102225E-3
2,512536E+2	2,685640E-3
2,506118E+2	2,387440E-3
2,499316E+2	2,119682E-3
2,493003E+2	1,824479E-3
2,486385E+2	1,391942E-3
2,479537E+2	1,015628E-3
2,473075E+2	6,697414E-4
2,466667E+2	3,150781E-4
2,459929E+2	-5,691190E-5
2,453579E+2	-5,293501E-4
2,447075E+2	-9,825355E-4
2,440342E+2	-1,404699E-3
2,434002E+2	-1,883914E-3
2,427773E+2	-2,397128E-3
2,421355E+2	-2,900964E-3
2,415131E+2	-3,382271E-3
2,408677E+2	-3,901098E-3
2,402292E+2	-4,482195E-3
2,396036E+2	-4,996610E-3
2,389748E+2	-5,576238E-3
2,383700E+2	-6,158800E-3
2,377684E+2	-6,786764E-3
2,371329E+2	-7,299858E-3
2,365097E+2	-7,900975E-3
2,359053E+2	-8,526632E-3
2,352963E+2	-9,122608E-3
2,346859E+2	-9,819656E-3
2,341419E+2	-1,041943E-2
2,335159E+2	-1,106054E-2
2,329107E+2	-1,172804E-2
2,323285E+2	-1,240524E-2
2,317272E+2	-1,314208E-2
2,311558E+2	-1,377597E-2
2,305658E+2	-1,440320E-2
2,299959E+2	-1,513756E-2
2,294052E+2	-1,590546E-2
2,288068E+2	-1,661173E-2
2,282452E+2	-1,737126E-2
2,277039E+2	-1,813095E-2
2,271213E+2	-1,886176E-2
2,265661E+2	-1,953339E-2
2,259873E+2	-2,025153E-2
2,254078E+2	-2,103631E-2
2,248715E+2	-2,183858E-2
2,243362E+2	-2,257588E-2
2,237730E+2	-2,327874E-2
2,232288E+2	-2,405842E-2
2,226612E+2	-2,488132E-2
2,220975E+2	-2,567584E-2
2,215724E+2	-2,651676E-2
2,210167E+2	-2,726095E-2
2,205023E+2	-2,809078E-2
2,199611E+2	-2,893384E-2
2,193973E+2	-2,976631E-2
2,188617E+2	-3,067269E-2
2,183492E+2	-3,153810E-2
2,178140E+2	-3,235420E-2
2,173077E+2	-3,325424E-2
2,167884E+2	-3,410410E-2
2,162433E+2	-3,505913E-2
2,157215E+2	-3,589084E-2
2,152217E+2	-3,674235E-2
2,147101E+2	-3,774573E-2
2,142048E+2	-3,868628E-2
2,136930E+2	-3,962959E-2
2,131430E+2	-4,055415E-2
2,126219E+2	-4,152847E-2
2,121023E+2	-4,241775E-2
2,116133E+2	-4,325404E-2
2,111173E+2	-4,407370E-2
2,106063E+2	-4,481860E-2
2,100917E+2	-4,555861E-2
2,095851E+2	-4,620311E-2
2,090846E+2	-4,669022E-2
2,086080E+2	-4,685061E-2
2,081450E+2	-4,647966E-2
2,076436E+2	-4,532679E-2
2,071531E+2	-4,220836E-2
2,066731E+2	-3,777911E-2
2,061872E+2	-3,338085E-2
2,057054E+2	-2,974411E-2
2,052687E+2	-2,758098E-2
2,047566E+2	-2,687549E-2
2,042215E+2	-2,753862E-2
2,035836E+2	-2,883073E-2
2,027740E+2	-3,048852E-2
2,015782E+2	-3,288476E-2
1,999701E+2	-3,562498E-2
1,984270E+2	-3,902001E-2
1,970051E+2	-4,327768E-2
1,957692E+2	-4,807017E-2
1,947931E+2	-5,361586E-2
1,939606E+2	-5,931614E-2
1,931735E+2	-6,452524E-2
1,925056E+2	-6,895589E-2
1,918606E+2	-7,249189E-2
1,912462E+2	-7,478639E-2
1,906826E+2	-7,661423E-2
1,901701E+2	-7,789206E-2
1,896755E+2	-7,890538E-2
1,891694E+2	-7,990244E-2
1,886708E+2	-8,093998E-2
1,881775E+2	-8,198784E-2
1,876954E+2	-8,300571E-2
1,872259E+2	-8,412603E-2
1,868097E+2	-8,529784E-2
1,863324E+2	-8,639567E-2
1,858387E+2	-8,745977E-2
1,853423E+2	-8,852989E-2
1,848479E+2	-8,963374E-2
1,844134E+2	-9,071819E-2
1,839399E+2	-9,183148E-2
1,834917E+2	-9,293914E-2
1,830162E+2	-9,405495E-2
1,825370E+2	-9,516379E-2
1,820904E+2	-9,631035E-2
1,816848E+2	-9,737842E-2
1,812406E+2	-9,843846E-2
1,808296E+2	-9,953162E-2
1,803809E+2	-1,006132E-1
1,799234E+2	-1,018331E-1
1,794832E+2	-1,029912E-1
1,790854E+2	-1,042108E-1
1,786537E+2	-1,053828E-1
1,782216E+2	-1,065813E-1
1,777979E+2	-1,077449E-1
1,773488E+2	-1,088470E-1
1,769383E+2	-1,098979E-1
1,761320E+2	-1,116537E-1
1,757166E+2	-1,125035E-1
1,753024E+2	-1,135862E-1
1,748696E+2	-1,146678E-1
1,744479E+2	-1,157903E-1
1,740769E+2	-1,170202E-1
1,736990E+2	-1,178812E-1
1,733070E+2	-1,188464E-1
1,729117E+2	-1,197976E-1
1,724966E+2	-1,208291E-1
1,721083E+2	-1,219319E-1
1,717499E+2	-1,230183E-1
1,713593E+2	-1,240404E-1
1,710074E+2	-1,250848E-1
1,706189E+2	-1,262871E-1
1,702170E+2	-1,273604E-1
1,699021E+2	-1,284962E-1
1,695525E+2	-1,296238E-1
1,691762E+2	-1,306402E-1
1,688273E+2	-1,317746E-1
1,684514E+2	-1,328967E-1
1,680508E+2	-1,340424E-1
1,676819E+2	-1,351288E-1
1,673318E+2	-1,361791E-1
1,669793E+2	-1,372727E-1
1,666347E+2	-1,383281E-1
1,662712E+2	-1,394463E-1
1,658849E+2	-1,405283E-1
1,655180E+2	-1,416122E-1
1,651688E+2	-1,426917E-1
1,648356E+2	-1,438780E-1
1,645051E+2	-1,449570E-1
1,641433E+2	-1,460430E-1
1,637711E+2	-1,470831E-1
1,634257E+2	-1,480928E-1
1,630935E+2	-1,491976E-1
1,627513E+2	-1,502149E-1
1,624676E+2	-1,512257E-1
1,621047E+2	-1,521714E-1
1,617407E+2	-1,531283E-1
1,613994E+2	-1,541213E-1
1,610602E+2	-1,551281E-1
1,607541E+2	-1,560777E-1
1,604182E+2	-1,570047E-1
1,601118E+2	-1,578346E-1
1,597484E+2	-1,586648E-1
1,594017E+2	-1,594497E-1
1,590794E+2	-1,604856E-1
1,587926E+2	-1,613935E-1
1,584545E+2	-1,624630E-1
1,581334E+2	-1,636630E-1
1,577820E+2	-1,646920E-1
1,574414E+2	-1,657389E-1
1,571210E+2	-1,668783E-1
1,568462E+2	-1,681882E-1
1,565333E+2	-1,689358E-1
1,562247E+2	-1,685171E-1
1,558668E+2	-1,688657E-1
1,555249E+2	-1,694713E-1
1,552342E+2	-1,702621E-1
1,549253E+2	-1,711633E-1
1,546573E+2	-1,719367E-1
1,543575E+2	-1,727760E-1
1,540291E+2	-1,737235E-1
1,537084E+2	-1,746514E-1
1,534132E+2	-1,755783E-1
1,531112E+2	-1,764167E-1
1,528362E+2	-1,773458E-1
1,525466E+2	-1,783399E-1
1,522195E+2	-1,793511E-1
1,519096E+2	-1,805728E-1
1,516201E+2	-1,815179E-1
1,513429E+2	-1,825001E-1
1,510637E+2	-1,833872E-1
1,507779E+2	-1,842809E-1
1,504541E+2	-1,851171E-1
1,501444E+2	-1,861242E-1
1,498553E+2	-1,870734E-1
1,495728E+2	-1,866949E-1
1,492912E+2	-1,863307E-1
1,490008E+2	-1,867115E-1
1,486837E+2	-1,873222E-1
1,483719E+2	-1,881049E-1
1,480864E+2	-1,890201E-1
1,478196E+2	-1,898788E-1
1,475761E+2	-1,908484E-1
1,472877E+2	-1,916921E-1
1,469954E+2	-1,926322E-1
1,466997E+2	-1,935386E-1
1,464148E+2	-1,944473E-1
1,461649E+2	-1,953168E-1
1,459140E+2	-1,962038E-1
1,456393E+2	-1,970861E-1
1,453445E+2	-1,980644E-1
1,450475E+2	-1,990102E-1
1,447772E+2	-1,999513E-1
1,445539E+2	-2,008070E-1
1,443056E+2	-2,017421E-1
1,440860E+2	-2,026379E-1
1,437952E+2	-2,036339E-1
1,435002E+2	-2,046697E-1
1,432359E+2	-2,055764E-1
1,429876E+2	-2,064010E-1
1,427304E+2	-2,072312E-1
1,424953E+2	-2,080256E-1
1,422116E+2	-2,089623E-1
1,419302E+2	-2,098077E-1
1,416796E+2	-2,106484E-1
1,414331E+2	-2,115067E-1
1,411969E+2	-2,122881E-1
1,409535E+2	-2,130848E-1
1,406878E+2	-2,138434E-1
1,403925E+2	-2,147614E-1
1,401327E+2	-2,155815E-1
1,398955E+2	-2,163379E-1
1,396716E+2	-2,169777E-1
1,394311E+2	-2,176050E-1
1,391567E+2	-2,183578E-1
1,386165E+2	-2,201204E-1
1,383924E+2	-2,209369E-1
1,381718E+2	-2,216145E-1
1,379677E+2	-2,223101E-1
1,377073E+2	-2,231572E-1
1,374313E+2	-2,239599E-1
1,371932E+2	-2,247523E-1
1,369527E+2	-2,255524E-1
1,367383E+2	-2,263165E-1
1,365166E+2	-2,270834E-1
1,362753E+2	-2,278618E-1
1,359907E+2	-2,285279E-1
1,357405E+2	-2,292804E-1
1,355080E+2	-2,300716E-1
1,353084E+2	-2,308807E-1
1,350756E+2	-2,315987E-1
1,348499E+2	-2,323892E-1
1,345773E+2	-2,332415E-1
1,343262E+2	-2,339119E-1
1,341108E+2	-2,345841E-1
1,339156E+2	-2,352473E-1
1,336870E+2	-2,360220E-1
1,334546E+2	-2,367323E-1
1,331897E+2	-2,374415E-1
1,329489E+2	-2,381858E-1
1,327495E+2	-2,389184E-1
1,325272E+2	-2,396242E-1
1,323549E+2	-2,402725E-1
1,321300E+2	-2,409875E-1
1,318689E+2	-2,416764E-1
1,316272E+2	-2,423515E-1
1,314148E+2	-2,429973E-1
1,312025E+2	-2,437142E-1
1,310262E+2	-2,443887E-1
1,308029E+2	-2,450540E-1
1,305539E+2	-2,457194E-1
1,303217E+2	-2,464147E-1
1,301135E+2	-2,471210E-1
1,299230E+2	-2,477521E-1
1,297313E+2	-2,484363E-1
1,295239E+2	-2,491426E-1
1,292810E+2	-2,499829E-1
1,290564E+2	-2,507132E-1
1,288575E+2	-2,514172E-1
1,286818E+2	-2,520752E-1
1,285000E+2	-2,527211E-1
1,282953E+2	-2,534147E-1
1,280456E+2	-2,540503E-1
1,278160E+2	-2,546466E-1
1,276195E+2	-2,552617E-1
1,274327E+2	-2,558981E-1
1,272696E+2	-2,565088E-1
1,270553E+2	-2,571211E-1
1,268164E+2	-2,576805E-1
1,265988E+2	-2,582685E-1
1,263859E+2	-2,589275E-1
1,262082E+2	-2,595514E-1
1,260448E+2	-2,601358E-1
1,258465E+2	-2,607775E-1
1,256152E+2	-2,615055E-1
1,253965E+2	-2,621647E-1
1,252031E+2	-2,627531E-1
1,250557E+2	-2,634179E-1
1,248690E+2	-2,640154E-1
1,246977E+2	-2,646243E-1
1,244535E+2	-2,653171E-1
1,242228E+2	-2,659961E-1
1,240344E+2	-2,665821E-1
1,238752E+2	-2,670894E-1
1,236870E+2	-2,676889E-1
1,235079E+2	-2,682714E-1
1,232766E+2	-2,688119E-1
1,230652E+2	-2,694571E-1
1,228917E+2	-2,700694E-1
1,227489E+2	-2,706526E-1
1,225914E+2	-2,712088E-1
1,224103E+2	-2,718330E-1
1,221940E+2	-2,724799E-1
1,219637E+2	-2,730763E-1
1,217695E+2	-2,736691E-1
1,215878E+2	-2,742533E-1
1,214470E+2	-2,747261E-1
1,212831E+2	-2,752266E-1
1,210729E+2	-2,757266E-1
1,208614E+2	-2,762461E-1
1,206835E+2	-2,767496E-1
1,205312E+2	-2,772979E-1
1,203552E+2	-2,778836E-1
1,202195E+2	-2,785330E-1
1,200142E+2	-2,791755E-1
1,197979E+2	-2,797269E-1
1,196340E+2	-2,803027E-1
1,194719E+2	-2,808775E-1
1,193263E+2	-2,814680E-1
1,191628E+2	-2,819708E-1
1,189727E+2	-2,825236E-1
1,187571E+2	-2,830236E-1
1,185833E+2	-2,834406E-1
1,184227E+2	-2,838986E-1
1,182973E+2	-2,844099E-1
1,181231E+2	-2,849757E-1
1,179352E+2	-2,855184E-1
1,177243E+2	-2,861174E-1
1,175400E+2	-2,866680E-1
1,173852E+2	-2,871740E-1
1,172589E+2	-2,876649E-1
1,170955E+2	-2,882269E-1
1,169149E+2	-2,887580E-1
1,167179E+2	-2,893328E-1
1,165457E+2	-2,898561E-1
1,164169E+2	-2,903028E-1
1,162493E+2	-2,908226E-1
1,161259E+2	-2,913662E-1
1,159469E+2	-2,919240E-1
1,157457E+2	-2,923873E-1
1,155644E+2	-2,929146E-1
1,154327E+2	-2,932506E-1
1,152775E+2	-2,933555E-1
1,151590E+2	-2,936319E-1
1,149814E+2	-2,940815E-1
1,147945E+2	-2,943197E-1
1,146267E+2	-2,944703E-1
1,144953E+2	-2,948519E-1
1,140465E+2	-2,962210E-1
1,138398E+2	-2,967609E-1
1,136788E+2	-2,972000E-1
1,135306E+2	-2,976188E-1
1,134108E+2	-2,981975E-1
1,132779E+2	-2,985819E-1
1,131295E+2	-2,990172E-1
1,129329E+2	-2,995816E-1
1,127654E+2	-3,000757E-1
1,126318E+2	-3,005028E-1
1,125008E+2	-3,009460E-1
1,123847E+2	-3,015523E-1
1,122333E+2	-3,020040E-1
1,120439E+2	-3,024566E-1
1,118852E+2	-3,028661E-1
1,117607E+2	-3,032766E-1
1,116187E+2	-3,036810E-1
1,115319E+2	-3,041506E-1
1,113684E+2	-3,046009E-1
1,111781E+2	-3,050206E-1
1,110217E+2	-3,054257E-1
1,108677E+2	-3,058483E-1
1,107517E+2	-3,063056E-1
1,106222E+2	-3,067957E-1
1,104953E+2	-3,072282E-1
1,102971E+2	-3,077390E-1
1,101378E+2	-3,081720E-1
1,100034E+2	-3,085754E-1
1,099152E+2	-3,090539E-1
1,097834E+2	-3,094650E-1
1,096622E+2	-3,098932E-1
1,094681E+2	-3,103659E-1
1,093073E+2	-3,108293E-1
1,091720E+2	-3,113043E-1
1,090799E+2	-3,117093E-1
1,089577E+2	-3,121648E-1
1,088305E+2	-3,126097E-1
1,086524E+2	-3,130127E-1
1,084880E+2	-3,134801E-1
1,083852E+2	-3,138262E-1
1,082512E+2	-3,141512E-1
1,081625E+2	-3,145656E-1
1,080399E+2	-3,150204E-1
1,078829E+2	-3,153850E-1
1,077158E+2	-3,157511E-1
1,075828E+2	-3,162170E-1
1,074681E+2	-3,166072E-1
1,073747E+2	-3,169943E-1
1,072539E+2	-3,174812E-1
1,070777E+2	-3,178069E-1
1,069154E+2	-3,181747E-1
1,067910E+2	-3,185009E-1
1,066934E+2	-3,189393E-1
1,065881E+2	-3,193081E-1
1,064789E+2	-3,196425E-1
1,063098E+2	-3,200894E-1
1,061424E+2	-3,205171E-1
1,060195E+2	-3,209282E-1
1,059193E+2	-3,213317E-1
1,058273E+2	-3,216795E-1
1,057194E+2	-3,221336E-1
1,055646E+2	-3,225015E-1
1,053940E+2	-3,228175E-1
1,052883E+2	-3,231789E-1
1,051830E+2	-3,235629E-1
1,051090E+2	-3,238796E-1
1,049930E+2	-3,242353E-1
1,048573E+2	-3,244944E-1
1,046850E+2	-3,233994E-1
1,045555E+2	-3,232292E-1
1,044698E+2	-3,234153E-1
1,043896E+2	-3,237543E-1
1,042802E+2	-3,240286E-1
1,041317E+2	-3,244124E-1
1,039803E+2	-3,246995E-1
1,038612E+2	-3,250683E-1
1,037828E+2	-3,253897E-1
1,036811E+2	-3,257331E-1
1,036166E+2	-3,261279E-1
