Record Length,2.500000e+03,,   0.001925000000,  44.80000,
Sample Interval,1.000000e-07,,   0.001925100000,  46.40000,
Trigger Point,-1.925000000000e+04,,   0.001925200000,  44.80000,
,,,   0.001925300000,  44.80000,
,,,   0.001925400000,  45.60000,
,,,   0.001925500000,  44.80000,
Source,MATH,,   0.001925600000,  44.80000,
Vertical Units,V,,   0.001925700000,  45.60000,
Vertical Scale,2.000000e+01,,   0.001925800000,  44.80000,
Vertical Offset,0.000000e+00,,   0.001925900000,  44.00000,
Horizontal Units,s,,   0.001926000000,  45.60000,
Horizontal Scale,2.500000e-05,,   0.001926100000,  44.80000,
Pt Fmt,Y,,   0.001926200000,  44.80000,
Yzero,0.000000e+00,,   0.001926300000,  44.80000,
Probe Atten,1.000000e+00,,   0.001926400000,  44.00000,
Model Number,TDS1001B,,   0.001926500000,  44.80000,
Serial Number,C052131,,   0.001926600000,  45.60000,
Firmware Version,FV:v22.01,,   0.001926700000,  45.60000,
,,,0.001926800000,  44.80000,
,,,0.001926900000,  44.00000,
,,,0.001927000000,  44.80000,
,,,0.001927100000,  45.60000,
,,,0.001927200000,  44.80000,
,,,0.001927300000,  44.80000,
,,,0.001927400000,  44.80000,
,,,0.001927500000,  45.60000,
,,,0.001927600000,  45.60000,
,,,0.001927700000,  44.80000,
,,,0.001927800000,  44.80000,
,,,0.001927900000,  44.00000,
,,,0.001928000000,  44.80000,
,,,0.001928100000,  44.80000,
,,,0.001928200000,  44.00000,
,,,0.001928300000,  45.60000,
,,,0.001928400000,  44.80000,
,,,0.001928500000,  45.60000,
,,,0.001928600000,  44.80000,
,,,0.001928700000,  44.80000,
,,,0.001928800000,  44.80000,
,,,0.001928900000,  44.80000,
,,,0.001929000000,  44.00000,
,,,0.001929100000,  45.60000,
,,,0.001929200000,  44.00000,
,,,0.001929300000,  45.60000,
,,,0.001929400000,  44.80000,
,,,0.001929500000,  44.80000,
,,,0.001929600000,  44.00000,
,,,0.001929700000,  44.80000,
,,,0.001929800000,  44.80000,
,,,0.001929900000,  46.40000,
,,,0.001930000000,  45.60000,
,,,0.001930100000,  45.60000,
,,,0.001930200000,  44.80000,
,,,0.001930300000,  45.60000,
,,,0.001930400000,  44.80000,
,,,0.001930500000,  44.80000,
,,,0.001930600000,  44.80000,
,,,0.001930700000,  45.60000,
,,,0.001930800000,  45.60000,
